time,current_0,voltage_0
1.2133072407045E-06,1.80854682701092,9.95790672604698
1.23287671232877E-06,1.81412984332691,9.95048653712785
1.25244618395303E-06,1.81673610807526,10.019283876721
1.2720156555773E-06,1.83002930278314,9.98526026905491
1.29158512720157E-06,1.81979345861031,10.1951386405827
1.31115459882583E-06,1.82758916746546,9.90916153117268
1.3307240704501E-06,1.84349028288423,9.82572512139445
1.35029354207436E-06,1.84058292191043,9.94954064840942
1.36986301369863E-06,1.85059907875817,9.99273490941453
1.3894324853229E-06,1.86260561574344,10.0241732229416
1.40900195694716E-06,1.8704409396071,9.97368821273532
1.42857142857143E-06,1.86489022766858,9.99329386531914
1.44814090019569E-06,1.87583764410087,10.0313382256181
1.46771037181996E-06,1.88120347531683,10.0477593839315
1.48727984344423E-06,1.88533346762778,10.0190074880629
1.50684931506849E-06,1.8918920615326,10.0327375692014
1.52641878669276E-06,1.89540168118861,10.0293802537305
1.54598825831703E-06,1.90120905359951,10.0774324446792
1.56555772994129E-06,1.90271915691653,10.0082075907895
1.58512720156556E-06,1.91848167361827,10.0702099510027
1.60469667318982E-06,1.92780104827659,9.87487580302786
1.62426614481409E-06,1.92551805293142,9.88639723863595
1.64383561643836E-06,1.92872974373514,10.0655873011703
1.66340508806262E-06,1.93839665175111,10.1418366715153
1.68297455968689E-06,1.94215005848519,10.0320498181033
1.70254403131115E-06,1.94894107484922,10.0902472803466
1.72211350293542E-06,1.95542672706033,10.0465819479158
1.74168297455969E-06,1.96442332371409,9.87481911037465
1.76125244618395E-06,1.96441084927491,9.92161844902825
1.78082191780822E-06,1.97912985643786,9.96940751465987
1.80039138943249E-06,1.97306396355606,10.0620438541553
1.81996086105675E-06,2.00402639580068,9.95370581966231
1.83953033268102E-06,2.00350481280166,9.94982500167231
1.85909980430528E-06,2.00044899847025,10.2195660321703
1.87866927592955E-06,2.00892389549818,10.0613938583924
1.89823874755382E-06,2.00449300031923,10.0785588115014
1.91780821917808E-06,2.02315687957208,9.92627801185444
1.93737769080235E-06,2.03374973049574,10.062421516505
1.95694716242661E-06,2.03562509413046,9.91992216013512
1.97651663405088E-06,2.03190539311202,9.95709766937217
1.99608610567515E-06,2.04713664911945,10.1140379697331
2.01565557729941E-06,2.03786573545946,10.0418425396389
2.03522504892368E-06,2.04609303307852,9.96005397584669
2.05479452054795E-06,2.07015319650902,10.0597934147138
2.07436399217221E-06,2.06193023192436,10.095323517401
2.09393346379648E-06,2.06212857859436,9.98610537510449
2.11350293542074E-06,2.08723531808629,9.97927494491876
2.13307240704501E-06,2.08901740554309,10.0342289095532
2.15264187866928E-06,2.09033830449915,10.0438615336341
2.17221135029354E-06,2.09633810684002,9.95853671293151
2.19178082191781E-06,2.10113547284989,9.96270412743249
2.21135029354207E-06,2.11050765447694,10.0139738365891
2.23091976516634E-06,2.11445413563145,9.83285829420832
2.25048923679061E-06,2.11909363428644,9.8991603354961
2.27005870841487E-06,2.12520865226365,10.0526558122666
2.28962818003914E-06,2.13186721763513,10.0612303878265
2.30919765166341E-06,2.1484140615241,10.0023769478272
2.32876712328767E-06,2.14443782900089,10.1797288946957
2.34833659491194E-06,2.14423952945078,10.0037018044896
2.3679060665362E-06,2.15344158707866,10.0897761351478
2.38747553816047E-06,2.16539436104535,9.9810146787203
2.40704500978474E-06,2.16863381871933,10.0085153214575
2.426614481409E-06,2.17546477768819,9.95543256505137
2.44618395303327E-06,2.17594337713466,9.88993807116973
2.46575342465753E-06,2.18500915225037,10.0293194409833
2.4853228962818E-06,2.18994075103069,10.0252666645746
2.50489236790607E-06,2.19586428582784,9.9148554372819
2.52446183953033E-06,2.20737566455478,10.0031382429325
2.5440313111546E-06,2.20506519252144,9.96551370886484
2.56360078277887E-06,2.21829049117883,10.1056390155699
2.58317025440313E-06,2.22882665820627,9.872943523521
2.6027397260274E-06,2.22609602385643,9.86921896455089
2.62230919765166E-06,2.23420324631009,10.0098471439184
2.64187866927593E-06,2.24396818044254,10.0539313633054
2.6614481409002E-06,2.24431731426773,9.95564154521851
2.68101761252446E-06,2.25412249263217,9.93208125330756
2.70058708414873E-06,2.25914432943329,9.91861807157032
2.72015655577299E-06,2.27172037356176,9.89076127114795
2.73972602739726E-06,2.26429192583076,10.0225528795735
2.75929549902153E-06,2.28308956334868,10.0385409366431
2.77886497064579E-06,2.28149939957905,10.1591821647248
2.79843444227006E-06,2.28672621860237,10.0023625809273
2.81800391389433E-06,2.28347044044036,9.99184965409692
2.83757338551859E-06,2.2905649568365,10.0177691598874
2.85714285714286E-06,2.30488878051649,9.98391270104299
2.87671232876712E-06,2.32313246924825,9.88375899040047
2.89628180039139E-06,2.32094892186376,10.0087018756383
2.91585127201566E-06,2.32496634441884,10.0613585125529
2.93542074363992E-06,2.31799276262959,9.965331207543
2.95499021526419E-06,2.33305031975633,9.8884740518524
2.97455968688845E-06,2.34389014976642,10.1173699741712
2.99412915851272E-06,2.34383960515074,9.96501473586216
3.01369863013699E-06,2.34921871994361,9.97717794896068
3.03326810176125E-06,2.35922145496774,9.95158545786972
3.05283757338552E-06,2.35858793898897,9.97219561841932
3.07240704500978E-06,2.37682298579642,10.0576632662741
3.09197651663405E-06,2.37540384999976,10.176384039804
3.11154598825832E-06,2.38086422912199,9.96133820418313
3.13111545988258E-06,2.39989925390574,10.1005916778754
3.15068493150685E-06,2.38763063204492,10.03968252847
3.17025440313112E-06,2.4048969192329,10.0269794853506
3.18982387475538E-06,2.39911572164613,10.0105867167477
3.20939334637965E-06,2.41696686608018,10.0262500102643
3.22896281800391E-06,2.42413972210103,10.01518094828
3.24853228962818E-06,2.41895921314531,9.94068937726979
3.26810176125245E-06,2.42324778480617,10.0583381140866
3.28767123287671E-06,2.42865384309587,10.1058918656711
3.30724070450098E-06,2.43479130799985,9.98305994795511
3.32681017612524E-06,2.44686588168729,10.015824670486
3.34637964774951E-06,2.4513380485601,9.96343475992338
3.36594911937378E-06,2.45766213340104,10.009218196719
3.38551859099804E-06,2.46700923176448,10.083470733195
3.40508806262231E-06,2.46643307038958,9.97390122105574
3.42465753424658E-06,2.47748798716809,10.2021467939985
3.44422700587084E-06,2.48280897639309,10.0640170105297
3.46379647749511E-06,2.48301963579343,10.0415408936474
3.48336594911937E-06,2.48904500677719,9.96459396969239
3.50293542074364E-06,2.49741695854932,10.0760101692862
3.52250489236791E-06,2.50219065713511,9.84312190539408
3.54207436399217E-06,2.51363044216985,10.0937094628385
3.56164383561644E-06,2.51892068311319,9.92343068507376
3.5812133072407E-06,2.52498744625047,9.9821856866489
3.60078277886497E-06,2.5245294347374,9.98609323617234
3.62035225048924E-06,2.5459181292407,10.0477887399604
3.6399217221135E-06,2.53621081942125,9.9814979009972
3.65949119373777E-06,2.54786602076901,9.95143292678343
3.67906066536204E-06,2.54628411925831,9.93151229362747
3.6986301369863E-06,2.5426972569959,3.67027320352438
3.71819960861057E-06,2.55875128473897,-6.67958242152535
3.73776908023483E-06,2.54524631048017,-6.00179605435644
3.7573385518591E-06,2.56021505366925,-5.51834479425417
3.77690802348337E-06,2.53901419870213,-5.60687885045481
3.79647749510763E-06,2.54546563605198,-5.80979162736446
3.8160469667319E-06,2.54135632389473,-6.05530246943509
3.83561643835616E-06,2.53484964119867,-5.91652047523924
3.85518590998043E-06,2.54091672751838,-5.86677389873477
3.8747553816047E-06,2.54598491665896,-5.90041116546307
3.89432485322896E-06,2.53154365907079,-5.76922522780809
3.91389432485323E-06,2.52180746668164,-5.87930946991615
3.9334637964775E-06,2.52430232100464,-5.93324170943625
3.95303326810176E-06,2.51867787998757,-5.79452978081616
3.97260273972603E-06,2.5087059824646,-5.73867796183076
3.99217221135029E-06,2.51087892276209,-5.93329667514521
4.01174168297456E-06,2.50816644485881,-5.88635885823833
4.03131115459883E-06,2.5156540746436,-5.8721830015724
4.05088062622309E-06,2.51290097247854,-5.79443255008615
4.07045009784736E-06,2.4954946757068,-5.93322162935504
4.09001956947162E-06,2.49707603309836,-5.92912730695232
4.10958904109589E-06,2.47618434647752,-5.9083239203413
4.12915851272016E-06,2.4870200891643,-6.00109879468262
4.14872798434442E-06,2.49028178877911,-5.8423764583605
4.16829745596869E-06,2.48276084882898,-5.93288434701403
4.18786692759296E-06,2.46721311520838,-5.88755876906633
4.20743639921722E-06,2.48136109555724,-5.80989815854343
4.22700587084149E-06,2.46488473178716,-5.90166485499998
4.24657534246575E-06,2.47341999128717,-5.77431412987623
4.26614481409002E-06,2.46765655296292,-5.92427782662532
4.28571428571429E-06,2.45779216671971,-5.96293601901174
4.30528375733855E-06,2.45218476381484,-5.86461507716666
4.32485322896282E-06,2.4448053871401,-5.83654440126086
4.34442270058708E-06,2.45821631884358,-5.93154753331832
4.36399217221135E-06,2.44031990249438,-5.82967684092889
4.38356164383562E-06,2.44380228040332,-5.82306484894729
4.40313111545988E-06,2.4411053538337,-5.92010528641876
4.42270058708415E-06,2.42576992642626,-5.81336995917034
4.44227005870842E-06,2.43434939961336,-5.86603632432223
4.46183953033268E-06,2.43602697365621,-5.92285967795367
4.48140900195695E-06,2.42812141426298,-5.89925641029027
4.50097847358121E-06,2.42501174623226,-5.87129369491644
4.52054794520548E-06,2.40631124371895,-5.77229752805534
4.54011741682975E-06,2.42542384613671,-5.9383918470575
4.55968688845401E-06,2.41321581804678,-5.91185359108728
4.57925636007828E-06,2.40961467849094,-5.82973857075986
4.59882583170255E-06,2.40046519348242,-5.85542933373451
4.61839530332681E-06,2.40100862914767,-6.04653364348732
4.63796477495108E-06,2.39044443148622,-5.81059023787472
4.65753424657534E-06,2.38664977651542,-5.85775025595362
4.67710371819961E-06,2.38832104536353,-5.84392754480241
4.69667318982388E-06,2.37720242399468,-5.82151741754656
4.71624266144814E-06,2.39275801235892,-6.01033379195154
4.73581213307241E-06,2.3815051550674,-5.86946566204665
4.75538160469667E-06,2.37508779120106,-5.96485554783891
4.77495107632094E-06,2.37851040721827,-5.88228858275752
4.79452054794521E-06,2.36604794513098,-5.97939169007172
4.81409001956947E-06,2.3728992937519,-5.84307823965209
4.83365949119374E-06,2.35545169258004,-5.8019053197451
4.853228962818E-06,2.35266734782223,-5.77633292109665
4.87279843444227E-06,2.34577113528768,-5.98910568216902
4.89236790606654E-06,2.35003967203722,-5.82565355782789
4.9119373776908E-06,2.34946426629968,-5.91841907567321
4.93150684931507E-06,2.34536393822296,-6.02235535332338
4.95107632093934E-06,2.34194511403382,-5.73576108618605
4.9706457925636E-06,2.34720374084692,-5.80133322695012
4.99021526418787E-06,2.3301686391106,-5.81589557240131
5.00978473581213E-06,2.32933999169002,-5.84119989725995
5.0293542074364E-06,2.31773982729585,-6.00403879163192
5.04892367906067E-06,2.32225322388948,-5.95113197386997
5.06849315068493E-06,2.31734137806804,-6.00127812875161
5.0880626223092E-06,2.31426627844438,-5.88785024552185
5.10763209393346E-06,2.31279170192672,-5.81682350907214
5.12720156555773E-06,2.31181748621972,-5.97363949497222
5.146771037182E-06,2.3075015979927,-5.84893591825013
5.16634050880626E-06,2.30922949069086,-5.95780705015744
5.18590998043053E-06,2.29205360617234,-5.95911360007499
5.2054794520548E-06,2.2954107163601,-5.98658359604761
5.22504892367906E-06,2.28708799726638,-5.86437904878252
5.24461839530333E-06,2.29088750335517,-5.84235928816847
5.26418786692759E-06,2.28608273892716,-5.82598456187179
5.28375733855186E-06,2.27705499775649,-5.86174754271778
5.30332681017613E-06,2.27453360198931,-6.02420889917991
5.32289628180039E-06,2.2669836187522,-5.8950357392439
5.34246575342466E-06,2.2754598257621,-5.85651074026444
5.36203522504892E-06,2.27951188903952,-5.86348825213879
5.38160469667319E-06,2.25650242857645,-5.91642198171215
5.40117416829746E-06,2.25681274158719,-5.7833389463576
5.42074363992172E-06,2.25424168459841,-5.85963372588753
5.44031311154599E-06,2.25318378170092,-5.81880934078111
5.45988258317025E-06,2.25174095907261,-5.93922629660658
5.47945205479452E-06,2.24947032051126,-5.92352962965195
5.49902152641879E-06,2.2427813289214,-5.89320238253427
5.51859099804305E-06,2.24197305039833,-5.80169800168338
5.53816046966732E-06,2.22576831049877,-5.87787770546672
5.55772994129159E-06,2.23144642921428,-5.93478754290122
5.57729941291585E-06,2.22374813467976,-5.7839838471747
5.59686888454012E-06,2.21906708549891,-6.01392140628828
5.61643835616439E-06,2.21868550397592,-5.91222579277599
5.63600782778865E-06,2.21981673400388,-5.84292653289962
5.65557729941292E-06,2.20720430137876,-5.95744121503448
5.67514677103718E-06,2.21776538623707,-6.01712922147246
5.69471624266145E-06,2.21122417599022,-5.88363389236532
5.71428571428571E-06,2.20795938173424,-5.88036881945151
5.73385518590998E-06,2.19514942435537,-5.75471672797734
5.75342465753425E-06,2.20146739193884,-5.83227329726347
5.77299412915851E-06,2.20571059668739,-5.77528935429289
5.79256360078278E-06,2.18232676638098,-5.83907993176402
5.81213307240705E-06,2.18409671425605,-5.88956751434662
5.83170254403131E-06,2.1780564162237,-5.90274754621223
5.85127201565558E-06,2.17625498327181,-5.82465768625053
5.87084148727984E-06,2.17601007016225,-5.96873648891888
5.89041095890411E-06,2.17476479380963,-5.85022304381278
5.90998043052838E-06,2.16586013502912,-5.91895754307775
5.92954990215264E-06,2.17672394311121,-5.82581946527125
5.94911937377691E-06,2.16852585056319,-5.89486103717379
5.96868884540117E-06,2.15737065643171,-5.90276653616475
5.98825831702544E-06,2.15480000675655,-5.89632815970405
6.00782778864971E-06,2.15596324094146,-5.72295081670807
6.02739726027397E-06,2.1533388766622,-5.82417806945345
6.04696673189824E-06,2.13949951642776,-5.75699303155567
6.06653620352251E-06,2.15295030320902,-5.97445535719089
6.08610567514677E-06,2.14037978504793,-5.79293777534935
6.10567514677104E-06,2.13793514787612,-5.92467678179024
6.1252446183953E-06,2.13560965344828,-5.87036117670608
6.14481409001957E-06,2.12502180242898,-5.84355420287617
6.16438356164384E-06,2.14005285484492,-5.96474803634247
6.1839530332681E-06,2.12500045469497,-5.88992288527322
6.20352250489237E-06,2.11641710572407,-5.9127987095964
6.22309197651664E-06,2.11244017524766,-5.91893852615675
6.2426614481409E-06,2.11640469592606,-6.0164091411124
6.26223091976517E-06,2.10525840337541,-5.89869043667417
6.28180039138943E-06,2.10407317636328,-5.87517115768
6.3013698630137E-06,2.10558527032981,-5.85843076319979
6.32093933463797E-06,2.10671669134082,-5.94502159393286
6.34050880626223E-06,2.10321502917532,-5.84585687906146
6.3600782778865E-06,2.09021825439302,-5.88104786806686
6.37964774951076E-06,2.07856604511979,-6.03918817173939
6.39921722113503E-06,2.08006245027153,-5.82951266369118
6.4187866927593E-06,2.07377134149605,-5.89679490747959
6.43835616438356E-06,2.07070435313239,-5.90983768257579
6.45792563600783E-06,2.0705810861241,-5.89687986046738
6.47749510763209E-06,2.06944708963583,-5.9179406010712
6.49706457925636E-06,2.0616767131,-6.05497511277521
6.51663405088063E-06,2.07288452797907,-5.91097479195016
6.53620352250489E-06,2.06232610618961,-5.97412492479637
6.55577299412916E-06,2.05427243390115,-5.95902629636664
6.57534246575343E-06,2.04695450911137,-5.88204314698836
6.59491193737769E-06,2.04443177477651,-6.04356300293797
6.61448140900196E-06,2.04172966607634,-5.8920388951637
6.63405088062622E-06,2.03035000860514,-5.86233646085541
6.65362035225049E-06,2.03936027487099,-5.90017147032464
6.67318982387476E-06,2.03948030252663,-5.78442907027299
6.69275929549902E-06,2.03283656551611,-5.82941393434126
6.71232876712329E-06,2.01513619174815,-5.98506567885736
6.73189823874755E-06,2.01390823071054,-5.84218161798848
6.75146771037182E-06,2.0151207817183,-5.78553728023843
6.77103718199609E-06,2.01295835083801,-6.05609339559847
6.79060665362035E-06,2.02049073367027,-5.90884854957473
6.81017612524462E-06,2.00976300322235,-5.97662371942096
6.82974559686889E-06,2.00638204184732,-5.74811508001986
6.84931506849315E-06,1.99028484600999,-5.86232104313566
6.86888454011742E-06,1.9935388766463,-6.02970541661755
6.88845401174168E-06,2.00279679698418,-5.89457513086188
6.90802348336595E-06,1.99496863845882,-5.8600361054057
6.92759295499022E-06,1.99977361935831,-5.88141135147247
6.94716242661448E-06,1.99178657663535,-5.80841343733388
6.96673189823875E-06,1.97720525903476,-5.74733092213532
6.98630136986301E-06,1.97790363246879,-5.89907449415118
7.00587084148728E-06,1.97378006091675,-5.85993256000173
7.02544031311155E-06,1.96427063746082,-5.91718021761369
7.04500978473581E-06,1.96192888975426,-5.9092794680102
7.06457925636008E-06,1.96220980330146,-5.8076940197972
7.08414872798435E-06,1.95805884344968,-6.06104619059893
7.10371819960861E-06,1.96024415891007,-5.87307680866258
7.12328767123288E-06,1.94742068249305,-5.75719085612844
7.14285714285714E-06,1.94112320194777,-5.8594734355253
7.16242661448141E-06,1.94760017220192,-5.9299193856757
7.18199608610568E-06,1.94560350596103,-5.81125049205274
7.20156555772994E-06,1.93454632195134,-5.9857124162678
7.22113502935421E-06,1.93819434026292,-5.922736692689
7.24070450097848E-06,1.93995535289776,-5.89811136520044
7.26027397260274E-06,1.9302225187162,-5.83365049890617
7.27984344422701E-06,1.92848206563733,-5.90219412348157
7.29941291585127E-06,1.93041682508149,-5.7507145387431
7.31898238747554E-06,1.92203447096635,-5.90224844793515
7.33855185909981E-06,1.92315869157687,-5.92797417661677
7.35812133072407E-06,1.92440323353595,-5.84242163073164
7.37769080234834E-06,1.9150132589563,-5.94541665437926
7.3972602739726E-06,1.90415621521335,-5.93795037908446
7.41682974559687E-06,1.90437506578881,-5.95771906019854
7.43639921722114E-06,1.89995709419524,-5.92466240350371
7.4559686888454E-06,1.89849592043961,-5.70467588439836
7.47553816046967E-06,1.88947207822296,-5.98234909904543
7.49510763209393E-06,1.88398509494461,-5.76256163813552
7.5146771037182E-06,1.87906118498038,-6.02307384367067
7.53424657534247E-06,1.8903712803967,-5.80107032875687
7.55381604696673E-06,1.87213719366438,-5.78130202579777
7.573385518591E-06,1.86967487194837,-5.84889976718774
7.59295499021527E-06,1.86097575224854,-5.88971113607657
7.61252446183953E-06,1.87480900350335,-5.84455524329384
7.6320939334638E-06,1.86467398274336,-5.96762740874482
7.65166340508806E-06,1.85801052867685,-5.67512753049686
7.67123287671233E-06,1.85713311832187,-5.79689734039788
7.69080234833659E-06,1.85423713970305,-5.88838721363446
7.71037181996086E-06,1.83641757449735,-5.88819932948639
7.72994129158513E-06,1.84259617826769,-6.00724359194907
7.7495107632094E-06,1.84629797407099,-5.88098246656162
7.76908023483366E-06,1.84124730245648,-5.99562374512218
7.78864970645793E-06,1.83132600025911,-5.75662301490784
7.80821917808219E-06,1.82237574213772,-5.86018613645046
7.82778864970646E-06,1.83303421354557,-6.09768077466334
7.84735812133072E-06,1.83537943448983,-5.98270337688948
7.86692759295499E-06,1.82359346508606,-5.84453082389895
7.88649706457926E-06,1.82333078901162,-5.91571127881596
7.90606653620352E-06,1.80470778859342,-5.78661385033107
7.92563600782779E-06,1.81079338938057,-5.99847569954586
7.94520547945206E-06,1.81250637596837,-5.95737424227879
7.96477495107632E-06,1.79968962689994,-5.83856839894023
7.98434442270059E-06,1.79652146335818,-5.84696302760726
8.00391389432485E-06,1.7940421166931,-5.78684942189889
8.02348336594912E-06,1.79242064820726,-5.99338173300555
8.04305283757339E-06,1.79141974161211,-5.91949908518746
8.06262230919765E-06,1.78686787548151,-6.05662204837321
8.08219178082192E-06,1.78174460848032,-5.85824396742007
8.10176125244618E-06,1.78357279385899,-5.77622713345525
8.12133072407045E-06,1.77843953006499,-5.81386168625151
8.14090019569472E-06,1.77175794769168,-5.83778984703501
8.16046966731898E-06,1.77548236919034,-5.79307311354807
8.18003913894325E-06,1.76346428458953,-5.75990326452868
8.19960861056751E-06,1.76662790473893,-5.90984150262679
8.21917808219178E-06,1.75635289970613,-5.89005484364552
8.23874755381605E-06,1.76393132739909,-5.8857701087964
8.25831702544031E-06,1.7466275647077,-5.77973280854232
8.27788649706458E-06,1.7464371209624,-5.73216997658246
8.29745596868885E-06,1.74312814132401,-5.88252150198308
8.31702544031311E-06,1.74329400312686,-5.86404776255681
8.33659491193738E-06,1.73326150100447,-5.80311499859009
8.35616438356164E-06,1.7378854855599,-5.94933257921707
8.37573385518591E-06,1.71447046212394,-5.89290077505957
8.39530332681018E-06,1.72121105100002,-5.66314638100401
8.41487279843445E-06,1.71350145180911,-5.86570212025186
8.43444227005871E-06,1.73028251266736,-5.77370643393455
8.45401174168298E-06,1.71736881482328,-5.92797479086275
8.47358121330724E-06,1.70933850866881,-5.93446541399339
8.49315068493151E-06,1.70997029374604,-5.80232783111992
8.51272015655577E-06,1.69356484276139,-6.03933639680449
8.53228962818004E-06,1.70996912156615,-5.87460772536591
8.55185909980431E-06,1.701628501016,-5.9423292051309
8.57142857142857E-06,1.69580526578914,-5.93260223068506
8.59099804305284E-06,1.69781642027491,-5.84252133829343
8.6105675146771E-06,1.68467578600396,-5.80887039456447
8.63013698630137E-06,1.68419670733129,-5.79240627304268
8.64970645792564E-06,1.68012149500431,-5.95729886541095
8.6692759295499E-06,1.67956570900741,-5.80677191896468
8.68884540117417E-06,1.67440421569396,-5.80919217022705
8.70841487279844E-06,1.67422516427331,-6.01514771675113
8.7279843444227E-06,1.67103347652056,-5.97391327743212
8.74755381604697E-06,1.66506081589593,-6.02643344867366
8.76712328767123E-06,1.66813328339463,-5.90774961879756
8.7866927592955E-06,1.65949519182518,-5.89196219055878
8.80626223091977E-06,1.65401926826855,-5.86992666570903
8.82583170254403E-06,1.64211891417796,-5.71109840366411
8.8454011741683E-06,1.65511767890121,-5.79373461079688
8.86497064579256E-06,1.64532340550109,-5.83606572062163
8.88454011741683E-06,1.64800881339074,-5.8694358592046
8.9041095890411E-06,1.6435820900238,-5.8301574720663
8.92367906066536E-06,1.62898623001802,-5.80821382522692
8.94324853228963E-06,1.6213285632722,-5.87750678405488
8.9628180039139E-06,1.62461940100958,-5.8477053117887
8.98238747553816E-06,1.63258540888466,-5.93575989822038
9.00195694716243E-06,1.62661440552933,-5.83552817580808
9.02152641878669E-06,1.615483195189,-5.83873461037531
9.04109589041096E-06,1.60255461203074,-5.92360487356396
9.06066536203523E-06,1.61318651101045,-5.83524598713651
9.08023483365949E-06,1.59809714260763,-5.98024899935237
9.09980430528376E-06,1.59677251246369,-5.88794127199841
9.11937377690802E-06,1.60828621933549,-5.92321241539313
9.13894324853229E-06,1.59438516696403,-5.94668138911614
9.15851272015656E-06,1.59726842127409,-5.85702595171062
9.17808219178082E-06,1.58682491638937,-5.90446437712485
9.19765166340509E-06,1.5823400319641,-6.04335483968275
9.21722113502936E-06,1.58800765879182,-5.90234094858501
9.23679060665362E-06,1.57787823456547,-5.9046387531424
9.25636007827789E-06,1.58224209624855,-5.7391947041096
9.27592954990215E-06,1.57026908443703,-5.86940192503372
9.29549902152642E-06,1.56512727314281,-5.85851768450189
9.31506849315069E-06,1.57453930553549,-5.95888827535291
9.33463796477495E-06,1.55097661743711,-5.99754856271411
9.35420743639922E-06,1.54894388975086,-5.87979417902248
9.37377690802348E-06,1.54549650589079,-5.85809685525751
9.39334637964775E-06,1.5424877977272,-5.82260385421529
9.41291585127202E-06,1.54243090454313,-5.81848065147106
9.43248532289628E-06,1.53844171581188,-5.79154147666186
9.45205479452055E-06,1.5509835688046,-5.96372339081821
9.47162426614482E-06,1.53406305897754,-5.91584295965911
9.49119373776908E-06,1.53713154107845,-6.00738456988281
9.51076320939335E-06,1.52265478072634,-5.74063459400241
9.53033268101761E-06,1.52167443350419,-5.96173888023386
9.54990215264188E-06,1.52650439290553,-5.84521124686322
9.56947162426615E-06,1.51216228115733,-5.76221261943445
9.58904109589041E-06,1.51888269996238,-5.74062313905376
9.60861056751468E-06,1.50423617339254,-5.81229626329716
9.62818003913894E-06,1.5083765431567,-5.82910057360767
9.64774951076321E-06,1.50842765160973,-5.952330001722
9.66731898238748E-06,1.50040453013739,-5.93879536882469
9.68688845401174E-06,1.50388140303593,-5.88707470951878
9.70645792563601E-06,1.48940429122747,-5.85638287693807
9.72602739726027E-06,1.47962495229014,-5.8404796461866
9.74559686888454E-06,1.48276905256647,-5.90954635946434
9.76516634050881E-06,1.48372790198887,-5.82533612742126
9.78473581213307E-06,1.47603563598021,-5.88948934376874
9.80430528375734E-06,1.48268165965995,-5.97044536671688
9.8238747553816E-06,1.47744620271875,-5.83940859529013
9.84344422700587E-06,1.47457528565766,-5.90722784098437
9.86301369863014E-06,1.46172598979005,-5.85490509335744
9.88258317025441E-06,1.46283984555189,-5.92129707796278
9.90215264187867E-06,1.4675989155602,-5.99719181170033
